EPOCH                          SW_VTH        ION_NP      DEL_TIME      VX_(GSM)      VY_(GSM)      VZ_(GSM)
                                                                         (@_x_)        (@_y_)        (@_z_)
dd-mm-yyyyhh:mm:ss.ms            km/s          #/cc            ms          km/s          km/s          km/s
06-01-1997 06:42:07.242       22.0934       10.0568       6963.70      -332.683       2.88708      -1.23635
06-01-1997 06:43:30.144       22.3165       10.2538       6963.70      -332.880       1.36389      0.712420
06-01-1997 06:44:53.046       22.0838       10.3289       6963.83      -333.699       2.37682      0.119713
06-01-1997 06:46:12.876       22.1636       10.1493       6963.70      -333.032       2.03065      0.576607
06-01-1997 06:47:35.779       22.5006       10.3172       6963.83      -332.262       2.80118    -0.0956065
06-01-1997 06:48:55.611       22.4465       10.4568       6963.83      -332.298       2.42379     -0.617299
06-01-1997 06:50:18.509       22.6610       10.5054       6963.70      -330.782       3.46127      -1.25591
06-01-1997 06:51:41.414       22.6007       10.4910       6963.83      -330.634       4.23744      0.186246
06-01-1997 06:53:01.242       23.7251       10.7003       6963.70      -331.725       4.94335      -2.04486
06-01-1997 06:54:24.144       22.8590       12.3809       6963.70      -336.328       8.09381      -4.58248
06-01-1997 06:55:43.978       22.5675       11.9087       6963.83      -335.638       7.02645      -4.69214
06-01-1997 06:57:06.876       23.3279       11.5420       6963.70      -335.545       6.01251      -3.85895
06-01-1997 06:58:29.779       23.1298       10.3804       6963.83      -331.516       4.37639      0.763362
06-01-1997 06:59:52.679       23.8339       10.5639       6963.70      -331.382       5.06946      -1.75114
06-01-1997 07:01:15.580       23.3243       10.4517       6963.70      -331.384       3.10319      -1.34272
06-01-1997 07:02:35.412       22.9265       10.4688       6963.70      -330.184       2.95472     -0.181758
06-01-1997 07:03:56.779       23.7650       10.8289       8498.90      -329.093       4.52880      -4.68321
06-01-1997 07:05:21.214       32.4076       11.8766       6963.70      -337.152       12.3923      -9.49753
06-01-1997 07:06:44.152       36.4952       12.2479       6998.80      -339.288       14.0524      -11.0949
06-01-1997 07:08:07.054       36.1875       11.6663       6998.93      -338.941       20.0331      -7.09918
06-01-1997 07:09:29.953       33.1544       11.6619       6998.80      -338.224       20.4747      -7.82223
06-01-1997 07:10:57.342  -1.00000E+31  -1.00000E+31   9.99900E+06  -1.00000E+31  -1.00000E+31  -1.00000E+31
06-01-1997 07:13:15.342  -1.00000E+31  -1.00000E+31   9.99900E+06  -1.00000E+31  -1.00000E+31  -1.00000E+31
06-01-1997 07:14:59.992       30.6225       10.8354       8499.07      -342.438       4.91677      -5.97330
06-01-1997 07:16:22.890       30.4554       11.0648       8498.90      -342.069       10.2220      -2.84059
06-01-1997 07:17:45.792       29.2303       10.4487       8499.07      -341.378       8.95867      -2.35026
06-01-1997 07:19:08.728       33.4065       11.1314       8534.00      -346.689       2.07189      0.344581
06-01-1997 07:20:28.525       32.3486       11.5322       8498.90      -344.786      0.359538      -4.66469
06-01-1997 07:21:51.427       29.1386       10.7060       8499.07      -344.583     -0.323971      -2.63982
06-01-1997 07:23:14.365       29.6304       10.4045       8534.17      -346.151      -1.46237      -4.13593
06-01-1997 07:24:37.263       28.3138       11.1319       8534.00      -345.098       2.98364      -3.76490
06-01-1997 07:26:00.166       28.4708       10.8046       8534.00      -344.837       2.88030      -6.17825
06-01-1997 07:27:19.960       26.4649       10.4632       8498.90      -344.167       4.31350      -7.50505
06-01-1997 07:28:42.898       30.7048       11.4447       8534.00      -345.663      0.631267      -8.26787
06-01-1997 07:30:05.800       29.1865       10.8736       8534.17      -345.629       5.89809      -5.23961
06-01-1997 07:31:25.595       27.4480       11.2649       8498.90      -342.102       5.06158      -4.25240
06-01-1997 07:32:48.498       30.4031       11.0044       8499.07      -349.262       6.93295      -11.8170
06-01-1997 07:34:08.328       34.8655       11.4448       8498.90      -348.600       8.31112      -9.73808
06-01-1997 07:35:31.228       33.8521       11.3749       8498.90      -348.697       7.49213      -11.8148
06-01-1997 07:36:54.130       34.7861       11.4579       8498.90      -347.454       7.65183      -11.2192
06-01-1997 07:38:17.031       35.2790       11.6145       8498.90      -347.688       9.29696      -10.4723
06-01-1997 07:39:39.970       35.4672       10.8609       8534.17      -348.932       8.14389      -1.80047
06-01-1997 07:40:59.798       35.3684       10.6194       8534.00      -349.868       7.07097      -2.49176
06-01-1997 07:42:22.701       35.1118       11.1137       8534.00      -349.319       9.97961     0.0352288
06-01-1997 07:43:45.603       34.6533       11.1352       8534.07      -348.768       9.72324      -1.67346
06-01-1997 07:45:08.470       30.2940       12.2658       8499.07      -348.513       3.94551      -12.7990
06-01-1997 07:46:31.404       33.3632       11.4119       8534.00      -346.548       6.78364       8.14166
06-01-1997 07:47:52.912       32.2177       10.4212       9858.45      -346.301       7.38939      -6.77703
06-01-1997 07:49:15.816       35.0063       11.0721       9858.65      -347.102       9.67086      -2.92006
06-01-1997 07:50:40.074       31.9639       11.0002       8498.90      -346.251       8.15594      -7.96284
06-01-1997 07:51:59.941       33.7173       11.0921       8534.17      -345.888       10.1876      -3.25133
06-01-1997 07:53:22.806       36.1243       11.0890       8498.90      -345.903       5.39807       5.48000
06-01-1997 07:54:45.707       33.5608       11.3040       8498.90      -342.621      -1.90680       2.72784
06-01-1997 07:56:08.646       34.3133       11.8890       8534.17      -341.971       6.45164       1.65683
06-01-1997 07:57:31.546       35.0231       11.4822       8534.00      -345.372       7.56291       6.75980
06-01-1997 07:58:50.019       31.1278       11.7580       6963.78      -343.629       16.5457       1.11718
06-01-1997 08:00:14.242       30.4005       12.5326       8498.90      -350.110       6.37658      -11.1740
06-01-1997 08:01:37.144       30.1021       11.8406       8498.90      -349.361       6.43323      -6.34777
06-01-1997 08:02:57.115       33.0990       12.7338       8358.40      -351.944       6.46147      -8.03604
06-01-1997 08:04:19.876       27.2481       12.7334       8498.90      -346.743       3.27096      -7.41180
06-01-1997 08:05:42.919       26.0947       11.8183       8358.57      -348.022       4.80532      -8.19469
06-01-1997 08:07:05.714       31.8381       11.7611       8534.00      -347.598       3.37572      -6.93467
06-01-1997 08:08:28.615       26.3696       10.2000       8534.00      -346.467       20.5410      -1.66444
06-01-1997 08:09:48.447       24.2150       10.5538       8534.00      -348.142       21.5898      0.347796
06-01-1997 08:11:11.347       26.8429       10.7638       8534.00      -354.651       14.2122       2.65098
06-01-1997 08:12:31.181       27.8807       10.8280       8534.17      -354.292       12.7276      0.108065
06-01-1997 08:13:54.080       26.1355       10.0617       8534.00      -352.156       11.1338      -5.45219
06-01-1997 08:15:16.984       25.8699       10.4444       8534.17      -345.009       20.2163      -2.30924
06-01-1997 08:16:36.812       26.4553       10.9817       8534.00      -345.087       18.1482      -2.10297
06-01-1997 08:17:59.716       28.0055       11.2762       8534.17      -342.000       15.9983      -4.99407
06-01-1997 08:19:19.548       26.3365       10.4261       8534.17      -344.652       18.0665      -6.43535
06-01-1997 08:20:42.447       29.3288       11.2670       8534.00      -340.683       14.9960       2.80782
06-01-1997 08:22:05.349       28.2524       11.3666       8534.17      -340.353       16.0312      0.704960
06-01-1997 08:23:28.250       30.6184       12.2489       6958.45      -340.996       10.1492       5.17176
06-01-1997 08:24:49.755       29.3451       12.9793       6998.80      -335.564       14.1845       4.39459
06-01-1997 08:26:10.947       28.5251       12.5182       8498.90      -338.446       10.4590       6.11800
06-01-1997 08:27:32.351       27.2337       13.9557       6998.93      -338.514       11.9282       13.8604
06-01-1997 08:28:56.785       28.8527       12.5820       8534.00      -338.027       18.0151       8.35740
06-01-1997 08:30:19.687       31.2533       12.2922       8534.17      -339.798       9.40592       7.83909
06-01-1997 08:31:41.052       29.5248       12.5444       6998.80      -337.831       10.7744       3.00648
06-01-1997 08:33:05.488       31.1499       12.4817       8534.00      -337.350       16.3983      -1.42369
06-01-1997 08:34:28.392       27.8775       13.6429       8534.17      -337.518       11.9767       6.56928
06-01-1997 08:35:49.757       27.5927       13.4447       6998.80      -337.943       14.8296       2.09000
06-01-1997 08:37:11.125       28.2845       12.9269       8534.17      -338.895       12.8371       3.26445
06-01-1997 08:38:32.488       28.8677       13.1799       6998.80      -338.095       12.2625       2.75312
06-01-1997 08:39:56.925       28.5806       12.4637       8534.00      -338.814       11.0465       5.95629
06-01-1997 08:40:39.342  -1.00000E+31  -1.00000E+31   9.99900E+06  -1.00000E+31  -1.00000E+31  -1.00000E+31
06-01-1997 08:42:41.158       27.3568       12.6565       6963.70      -337.894       9.24701       5.08060
06-01-1997 08:44:01.025       27.9808       12.9985       6998.93      -337.643       9.97489       5.67215
06-01-1997 08:45:23.890       30.4070       14.4420       6963.70      -333.830       3.94637       7.32865
06-01-1997 08:46:46.826       27.1650       14.7877       6998.80      -332.537       12.7631       3.44418
06-01-1997 08:48:09.728       26.2196       14.6862       6998.80      -336.161       7.85365       2.75184
06-01-1997 08:49:32.595       27.1038       14.0171       6963.70      -335.063       6.33272       4.07414
06-01-1997 08:50:52.462       26.7991       13.5855       6998.93      -336.577       10.7192       4.58772
06-01-1997 08:52:15.361       25.5604       14.3854       6998.80      -336.223       5.54162       4.38444
06-01-1997 08:53:38.228       25.2532       14.5743       6963.70      -335.638       4.65217       4.58802
06-01-1997 08:54:58.060       23.7891       14.8401       6963.70      -338.664       7.44691       1.69129
06-01-1997 08:56:22.498       24.1309       13.8226       8499.07      -340.689       10.4884       1.60754
06-01-1997 08:57:42.326       23.2064       15.3258       8498.90      -339.801       7.91435     -0.795029
06-01-1997 08:59:03.728       23.3149       14.3231       6998.80      -338.758       8.12196       3.00710
06-01-1997 09:00:26.630       23.9099       13.8817       6998.80      -337.305       10.6401       4.27177
06-01-1997 09:01:51.031       27.9357       13.0419       8498.90      -340.277       10.7447      0.299834
06-01-1997 09:03:13.933       25.9345       11.8975       8499.07      -347.285       8.19116      -5.14104
06-01-1997 09:04:33.763       25.0968       12.4662       8498.90      -341.927       7.76367     -0.260122
06-01-1997 09:05:56.664       24.9912       12.1795       8498.90      -340.477       6.99860      -3.50373
06-01-1997 09:07:19.601       27.4642       12.8899       8534.07      -340.495       6.02147     -0.337131
06-01-1997 09:08:40.968       26.3432       13.5492       6998.80      -339.843       7.50575       1.04357
06-01-1997 09:10:05.371       26.5154       12.2958       8498.90      -340.818       8.08160      -3.68391
06-01-1997 09:11:28.273       25.3208       13.1370       8499.07      -339.742       7.67844      -1.55281
06-01-1997 09:12:51.175       26.6852       13.7722       8498.90      -342.650       4.98320     -0.634378
06-01-1997 09:14:14.074       24.3753       12.1567       8499.07      -349.302       7.50167      -2.02774
06-01-1997 09:15:33.906       23.9443       12.1685       8498.90      -345.228       4.06256       2.77238
06-01-1997 09:18:19.847       24.3346       11.7052       8358.57      -351.039       5.38298      -6.49717
06-01-1997 09:19:44.144       25.1955       12.3254       6963.70      -352.806       1.87979      -10.2810
06-01-1997 09:21:07.046       25.2579       11.8001       6963.83      -355.401       4.13128      -10.3642
06-01-1997 09:22:26.878       25.0274       12.4692       6963.70      -355.449       4.45105      -10.7030
06-01-1997 09:23:49.777       25.6139       12.7510       6963.70      -358.355       7.98041      -13.3095
06-01-1997 09:25:12.679       25.1422       11.8644       6963.83      -350.947       3.78493      -13.1141
06-01-1997 09:26:31.117       25.7062       13.5467       8358.40      -348.797       1.92645      -5.25597
06-01-1997 09:27:55.414       27.0943       12.0502       6963.70      -352.207       7.58215      -7.59640
06-01-1997 09:29:16.917       26.2315       12.2542       8358.40      -350.451       5.26455      -7.44388
06-01-1997 09:30:41.214       26.0632       12.2517       6963.83      -353.591       5.57859      -12.9101
06-01-1997 09:32:04.117       26.1951       11.2228       6963.70      -351.362       10.0091      -8.30976
